reviewtext,rating
"[['brand', 'gemsli'], ['wear', 'iron', 'bit', 'pricey'], ['yeah', 'pay'], ['cotton'], ['roll', 'waistband']]",3.0
"[['story', 'short', 'fine', 'front', 'attractive'], ['winkle', 'fabric', 'extra', 'material', 'butt', 'isnt', 'not_fill'], ['strange', 'stretch', 'fabric', 'touch', 'flat', 'wrinkle'], ['defective', 'pair', 'pun', 'intend'], ['attractive', 'didnt', 'not_buy'], ['super', 'comfy', 'dont', 'not_ride', 'not_pinch']]",3.0
"[['comfortable', 'love', 'color']]",3.0
"[['lb'], ['wear', 'size', 'pant'], ['disappoint', 'fit', 'snug', '34strings34', 'press', 'tightly', 'hip'], ['uncomfortable']]",3.0
"[['nice', 'cute']]",3.0
"[['thickness', 'material', 'quality', 'workmanship'], ['bit', 'tight', 'leg'], ['fit', 'comfortably', 'warmth', 'bulky'], ['nice', 'knit', 'design'], ['launder', 'dry', 'washer', 'drier', 'shrink', 'bit'], ['tight', 'barely', 'fit', 'comfortably', 'shrink'], ['company', 'allowance', 'shrinkage', 'measurement'], ['buy', 'wash', 'dry'], ['thick', 'material', 'clothesline', 'dry']]",3.0
"[['purchase', 'slip', 'wear', 'underneath', 'sheer', 'longsleeved', 'dress', 'purchase'], ['slip'], ['dress', 'purchase', 'polyester', 'chiffon', 'generate', 'deal', 'static', 'contact', 'dress'], ['dress', 'stick', 'bit', 'slip', 'weird'], ['slip', 'opaque', 'underwear', 'isnt', 'not_visible', 'not_wear', 'not_colored', 'not_undies', 'not_avoid'], ['slip', 'fairly', '5ft4', 'midthigh'], ['fine', 'dress', 'buy', 'dress', 'tad'], ['bit', 'tailored', 'suppose'], ['decent']]",3.0
"[['slip', 'dress', 'job'], ['fit', 'fine', 'waistwise', 'hike', 'cage', 'roll', 'waist', 'band', '5x', 'underneath', 'dress'], ['material', 'cheap', 'cotton', 'satin'], ['dont', 'not_care', 'not_didnt', 'not_cost']]",3.0
"[['initially', 'send', 'fit', 'bag', 'awkward', 'carry'], ['dont', 'not_rid', 'not_subway'], ['bottle', 'holder'], ['zipped', 'compartment', 'handle', 'hold', 'metrocard', 'nyc'], ['crossbody', 'backpack'], ['water', 'bottle', 'compartment', 'fit', 'upright', 'stuff', 'pocket', 'protect', 'wet']]",3.0
"[['dont', 'not_favorite', 'not_makeup', 'not_bag'], ['makeup', 'sit', 'vanity', 'table', 'fine', 'lay', 'front', 'cumbersome'], ['gal']]",3.0
"[['watch', 'dont', 'not_wrong'], ['wife', 'watch', '24hr'], ['feature', 'dose', 'toggle', 'setting'], ['ampm', 'doesnt'], ['wear'], ['button', 'odd', 'careful', 'bump'], ['defiantly']]",3.0
"[['wind', 'movement', 'relies', 'half', 'circle', 'metal', 'revolve', 'central', 'axis', 'periodically', 'wind', 'spring', 'watch', 'ticking', 'seiko', 'model', 'tendency', 'tightening', 'nut', 'weight', 'loose', 'design', 'defect', 'workmanship', 'qualify', 'regular', 'watch', 'month', 'weight', 'loosen', 'revolve', 'wind', 'watch'], ['mine', 'carefully', 'unscrew', 'watch', 'tool', 'wrench', 'fine', 'nose', 'plier', 'cloth', 'careful', 'dislodge', 'rubber', 'gasket', 'carefully', 'retighten', 'copper', 'color', 'metal', 'nut', 'weight', 'axis'], ['carefully', 'reseal', 'watch', 'dislodge', 'rubber', 'gasket'], ['major', 'defect', 'watch', 'percentage', 'close', 'watch', 'decade', 'regular'], ['issue', 'service'], ['watch', 'repair', 'facility', 'tough', 'nowadays', 'cost', 'simple', 'repair', 'set', 'buck'], ['beautiful', 'watch', 'mechanical', 'watch', 'inherently', 'inaccurate', 'failure', 'myriad', 'move'], ['buyer', 'mechanical', 'watch', 'buy', 'modern', 'antique', 'understand', 'limitation', 'tyme', 'technology', 'reset', 'couple', 'accuracy', 'subject', 'watch', 'excessive', 'shock', 'impact'], ['buy', 'watch', 'watch', 'automatic', 'seiko', 'wear', 'automatic', 'seiko', 'diver', 'mid', 'seventies', 'gift', 'dadwith', 'memory', 'buy', 'watch', 'accuracy', 'toughness', 'durability', 'compare', 'modern', 'ecodrives', 'quartz', 'watch', 'citizen', 'dive', 'ocean', 'swimmingbut', 'piece', 'tech', 'pure', 'nostalgia'], ['dont', 'not_mind', 'not_learn', 'not_basic', 'not_watch', 'not_maintenance', 'not_repair', 'not_skull', 'not_sweat', 'not_collection', 'not_gear', 'not_spring', 'not_accurate', 'not_piece', 'not_love', 'not_heavy', 'not_manly', 'not_watch'], ['stick', 'ecozilla', 'quartz', 'diver', 'youll', 'happy']]",3.0
"[['box', 'send', 'watch', 'solid', 'piece', 'size'], ['dont', 'not_monster', 'not_title'], ['design', 'watch'], ['dont', 'not_comment'], ['watch', 'band', 'narrow', 'woman', 'band'], ['band', 'thick', 'narrow'], ['opinion', 'watch'], ['sell', 'mine']]",3.0
"[['nice', 'bra', 'comfortable', 'size', 'fit', 'properly'], ['buy', 'size', 'wear', 'bra', 'huge', 'size'], ['fit', 'properly']]",3.0
"[['instinct'], ['strap', 'adjustable'], ['difficult', 'hook'], ['nice', 'nice', 'cotton', 'cup'], ['fit', 'true', 'size']]",3.0
"[['front', 'doesnt', 'not_stay', 'not_closed'], ['defect'], ['wont'], ['fit'], ['nice', 'quality', 'cover'], ['manufacturer', 'product']]",3.0
"[['purchase', 'bra', 'base', 'review'], ['close'], ['buy', 'roman'], ['bra', 'support', 'breast'], ['dont', 'not_waist', 'not_money'], ['buy', 'bra']]",3.0
"[['brand', 'bra', 'style', 'size'], ['inch', 'band', 'width'], ['wearable'], ['fabric', 'nice']]",3.0
"[['pull', 'boob', 'bit']]",3.0
"[['bra'], ['bra', 'size']]",3.0
"[['major', 'support'], ['sexy'], ['girl', 'bad', 'jail'], ['tight', 'uncomfortable']]",3.0
"[['snug', 'wear', 'bra', 'couple', 'regular', 'bra', 'feel', 'odd'], ['supportive', 'soft', 'comfortable']]",3.0
"[['size', 'band', 'dig', 'front', 'latch', 'hooked'], ['chest', 'extra', 'difficult'], ['posture', 'minimize', 'chest', 'uncomfortable', 'dig'], ['size', 'support'], ['tight', 'supportive', 'band', 'doesnt', 'not_flip', 'not_slide', 'not_alot']]",3.0
"[['support'], ['size', 'wear', 'size'], ['bit', 'tough', 'support'], ['dig', 'bit', 'bottom', 'front'], ['strap', 'neck']]",3.0
[],3.0
"[['didnt', 'not_luck', 'not_product'], ['didnt', 'not_fit', 'not_properly', 'not_wasnt', 'not_comfortable', 'not_return']]",3.0
"[['wasnt', 'not_purchase', 'not_slip', 'not_bra', 'not_size'], ['purchase'], ['slip', 'wear'], ['sizing', 'guide', 'helpful']]",3.0
"[['dont', 'not_bottom', 'not_start', 'not_roll'], ['iron', 'bottom', 'iron']]",3.0
"[['worth', 'product', 'fine'], ['bit', 'awkward', 'wear', 'pettipants', 'accustom'], ['casual', 'wear', 'lady', 'bit', 'agile', 'demure'], ['bad', 'product'], ['bit', 'short']]",3.0
"[['nice', 'cheaply', 'sexy', 'sheer']]",3.0
"[['robe', 'neck'], ['bit', 'seethrough', 'expect'], ['send', 'sizing']]",3.0
"[['worth', 'money', 'pay', 'hold', 'jewelery', 'travel'], ['quality', 'cheap']]",3.0
"[['robe', 'fit', 'quality', 'attract', 'lint', 'bad'], ['perfect'], ['velour', 'nice', 'robe']]",3.0
"[['rich'], ['lovely', 'smock', 'front'], ['material', 'summer', 'winter', 'garment']]",3.0
"[['fit', 'wire', 'poke', 'ouy', 'wear'], ['decently', 'comfortable']]",3.0
"[['pregnant', 'wasnt', 'not_buy'], ['return', 'bra']]",3.0
"[['extenders', 'waistband', 'bra', 'arrive'], ['stiff', 'job'], ['thick', 'cup', 'isnt', 'not_lumpy', 'not_nursing', 'not_pad'], ['favorite']]",3.0
"[['doesnt', 'not_fit'], ['underestimated', 'size'], ['quality', 'thickheavy', 'material'], ['ideal', 'summer']]",3.0
"[['doesnt', 'not_shrink'], ['size', 'generous', 'half', 'person', 'fit', 'heh', 'heh'], ['style', 'isnt'], ['bag'], ['lady', 'comfy', 'dress'], ['material'], ['answer', 'front', 'door', 'wear', 'wear', 'bra', 'slip', 'noticeable']]",3.0
"[['camisole', 'tight', 'stretch', 'transparent', 'picture'], ['camisole', 'wear', 'shirt']]",3.0
"[['star'], ['supposed', 'pouch', 'noticable'], ['child'], ['pouch', 'cotton'], ['cotton', 'underwear']]",3.0
"[['manufacture', 'product'], ['product', 'tighter', 'fit'], ['item', 'recommend', '2xist', 'pima', 'contour', 'pouch', 'fit']]",3.0
"[['bra', 'pricestraps', 'feel', 'support', 'underwire', 'cup', 'flatten', 'lift', 'cami', 'achieve', 'modesty', 'comfortable', 'zen', 'notori', 'bra', 'pay', 'extra', 'purchase', 'notori', 'zen', 'bras', 'mind']]",3.0
"[['bra', 'staple', 'wardrobe'], ['shortcoming', 'perfect'], ['contour', 'sideseam', 'layer'], ['bra', 'cup', 'seamless', 'irritating'], ['bra', 'cup', 'comfortable', 'stretch', 'material', 'supportive', 'protection', 'nipple', 'showthrough', 'texture', 'sideseam', 'camouflage']]",3.0
"[['nice', 'size'], ['buy', 'bra', 'extender', 'wear']]",3.0
"[['size', '38dd', 'size', 'fit', 'bust'], ['hide', 'suppose', 'hide'], ['dont'], ['size', 'nice']]",3.0
"[['bra', 'pretty', 'design', 'smart', 'love'], ['isnt', 'not_comfortable', 'not_brand', 'not_buy'], ['underwire', 'strap', 'uncomfortable'], ['support', 'pretty', 'brand']]",3.0
[],3.0
[],3.0
"[['delicate', 'product', 'machine', 'wash', 'scratch', 'deteriorate', 'pledge'], ['provider', 'failita']]",3.0
[],3.0
"[['bought', 'husband', 'jean', 'size', '30x30'], ['dont', 'not_feel', 'not_button', 'not_zip', 'not_wear']]",3.0
"[['check', 'docker', 'pant', 'review', 'pretty', 'leave', 'pleat', 'stick', 'flat', 'front'], ['d1s', 'nicer', 'narrow', 'slim', 'build'], ['flattering', 'fit', 'nicer', 'youll', 'compliment'], ['buy', 'ton', 'exchange', 'care', 'charge'], ['beware', 'color', 'match', 'size', 'correctly'], ['exchange'], ['happy']]",3.0
"[['tank', 'design', 'contrast', 'color', 'cut'], ['review', 'gym', 'fit', 'huge', 'tank', 'tight', 'comfort', 'gym', 'activity'], ['bad', 'return', 'item']]",3.0
"[['hip', 'buttox', 'roomy', 'slim', 'fit'], ['slim', 'fit', 'legs', 'proportionate', 'upper']]",3.0
"[['check', 'rechecked', 'product', 'description'], ['cotton'], ['color', '34light', 'poly34'], ['odd', 'color'], ['rigid', 'dragon', 'muse'], ['cotton', 'poly', 'practically']]",3.0
"[['fit', 'spot', 'direction'], ['wash', 'dry', 'cycle', 'lose'], ['length'], ['return', 'amazon', 'pair', '514s'], ['pair', '511s', 'color', 'shrink', 'expectation']]",3.0
"[['astonishingly', 'finish', 'talk', 'leevises']]",3.0
"[['nice', 'jean', 'typical', 'levi', 'quality'], ['tall', 'lb', 'fit'], ['expensive'], ['navy', 'skinny', 'jean', 'nice', 'cost'], ['buy'], ['worth'], ['star', 'price']]",3.0
"[['jean', 'fade', 'attract', 'dust'], ['cloth', 'comfortable'], ['fit']]",3.0
"[['fabric', 'comfortable'], ['bit', 'ugly'], ['amazon', 'pic', 'life'], ['shape', 'isnt', 'not_butt', 'not_pretty', 'not_doesnt', 'not_cover', 'not_butt'], ['pouch', 'doesnt', 'not_regular', 'not_underwear']]",3.0
"[['initially', 'pretty', 'shoe', 'doesnt', 'not_hold'], ['shape', 'lose', 'appeal'], ['sole', 'apply', 'wear']]",3.0
"[['expectation', 'belt'], ['arrive', 'woefully', 'short'], ['review', 'alas', 'didnt'], ['lession', 'remember']]",3.0
"[['whoa', 'belt', 'stiff', 'supple'], ['tough', 'buckled', 'wouldnt', 'bother', 'return'], ['itll', 'soften', 'unwieldy', 'difficult', 'fasten', 'stiff', 'goodness']]",3.0
"[['shoe', 'comfortable'], ['base', 'review', 'shoe'], ['dress', 'shoe', 'size'], ['depend', 'brand'], ['santa', 'barbara', 'loafer'], ['width', 'offer', 'plenty', 'foot'], ['regular'], ['medium', 'fit'], ['heel', 'nike', 'air', 'technology', 'comfortable', 'soft', 'step'], ['cut', 'ankle', 'shoe', 'uncomfortable', 'step'], ['additionally', 'window', 'heel', 'render', 'shoe', 'formal'], ['jean', 'office', 'casual', 'liking'], ['amazon', 'return', 'policy']]",3.0
"[['comfortable', 'certainlye'], ['size', 'nonslip', 'sole']]",3.0
"[['isnt'], ['foot', 'printsoul', 'narrow', 'foot'], ['house', 'shoe', 'maker', 'width', 'choice']]",3.0
"[['slipper', 'foot', 'warm', 'bottom', 'pretty', 'heavy', 'relation', 'slipper', 'pull', 'heel'], ['elastic', 'slipper', 'slip'], ['bend', 'pull', 'slipper', 'foot'], ['sit', 'isnt', 'not_active', 'not_house', 'not_annoy']]",3.0
"[['foot', 'spread', 'toe'], ['slipper', 'stretchy', 'foot', 'spread', 'grotesque'], ['slipper', 'structured', 'foot', 'properly'], ['soft', 'cute', 'type', 'foot']]",3.0
"[['wear'], ['dont', 'not_slipper'], ['didnt', 'not_fit'], ['irritate', 'stay'], ['slipper', 'moccasin']]",3.0
"[['wear', 'size', 'tight', 'uncomfortable'], ['dont', 'not_size', 'not_person', 'not_wear']]",3.0
"[['thick', 'cushion', 'memory', 'foam', 'type', 'stuff'], ['mom', 'tall', 'foot', 'didnt', 'not_cover', 'not_stay', 'not_foot', 'not_walk']]",3.0
"[['colour', 'blue', 'pant', 'colour'], ['size', 'size']]",3.0
"[['material', 'construction', 'excellent', 'mine', 'tailor', 'gap', 'pant', 'backside'], ['55tall', 'weight', 'pound', 'decision'], ['wear', 'size'], ['pant', 'cover', 'shoe', 'perfect'], ['pocket', 'nice', 'pocket'], ['worn', 'didnt', 'not_dirty', 'not_havent', 'not_launder', 'not_shape'], ['pant', 'threestar', 'spend', 'additional', 'midrise', 'waist', 'alter'], ['thicker', 'midrise', 'waist', 'fit'], ['wear', 'size', 'casual', 'khaki', 'brand', 'dont', 'not_gap', 'not_waistband']]",3.0
"[['color', 'perfect', 'picture'], ['220lbs', 'night'], ['pant', 'didnt', 'not_stretch'], ['recommend', 'size']]",3.0
"[['favorite', 'shoe', 'pair', 'shoe', 'yearsin', 'black', 'navy', 'white', 'love'], ['shoe', 'perfect', 'pant', 'skirt', 'comfortable'], ['leather', 'shoe', 'enzo', 'angiolini'], ['plastic', 'sol'], ['amazon', 'pair', 'type', 'sole', 'description'], ['shoe', 'brand', 'partner', 'winter', 'white', 'camel', 'brown', 'plastic', 'sole', 'cost'], ['pair', 'regular', 'size', 'fit', 'fine', 'pair', 'chip', 'front', 'plastic', 'sole', 'fit', 'snug', 'instep', 'leather', 'curl'], ['pair', 'plastic', 'sole', 'rain', 'lot', 'northwest', 'fit', 'fine'], ['pair', 'fit', 'chip'], ['amazon', 'update', 'description', 'seller', 'product', 'manmade', 'sole', 'leather', 'sole']]",3.0
"[['tight', 'medium', 'width', 'inch', 'heel', 'measure', 'heel', 'liberty', 'flat', 'sell'], ['heel', 'dressy']]",3.0
"[['weigh', 'pound', 'tight', 'waist', 'feel', 'sick'], ['fold', 'hip', 'snug', 'strangle'], ['mistake', 'legging', 'company', 'waisted'], ['weight', 'doesnt', 'not_pound', 'not_wear', 'not_pant', 'not_comfortably']]",3.0
"[['pant', 'shrink', 'fast'], ['pricey']]",3.0
"[['pair', 'bouhgt', 'pair'], ['quality', 'loose', 'straight', 'bottom'], ['walk', 'yoga', 'gym', 'friend', 'panty'], ['bummer']]",3.0
"[['size', 'review', 'size'], ['suit', 'fit', 'torso'], ['return', 'store', 'alternate']]",3.0
"[['receive', 'suit', 'realize', 'description'], ['builtin', 'bra']]",3.0
"[['pair', 'fancy', 'slick', 'sole', 'inch', 'heel'], ['doesnt', 'not_matter', 'not_gorgeous', 'not_shoe', 'not_slip', 'not_floor'], ['simple', 'purpose', 'traction', 'bottom', 'shoe', 'sole', 'pad', 'job'], ['bottom', 'shoe', 'clean', 'tiny', 'bit', 'scuff', 'start', 'stick'], ['stand', 'walk', 'shoe', 'foot', 'pressure', 'apply', 'spot'], ['star', 'deduction', 'simple'], ['package', 'list', 'advertised', 'set', 'antiskid', 'patch', 'black'], ['black', 'pair', 'package'], ['pair', 'price', 'rip'], ['return', 'tomorrow', 'jury', 'duty'], ['jury', 'duty', 'tedious', 'excuse', 'ugly', 'shoe']]",3.0
"[['slippery', 'tom', 'shoe', 'couple', 'month', 'clean', 'dry', 'shoe']]",3.0
"[['tag', 'inside'], ['simply', 'illogical', 'type', 'product'], ['navy', 'color', 'beautiful', 'white', 'patch'], ['wash', 'air', 'dry']]",3.0
"[['bit', 'short', 'photo'], ['loose', 'speedo'], ['expect', 'private', 'swimming', 'fine'], ['wouldnt', 'wear', 'public']]",3.0
"[['puffy', 'swim', 'short'], ['bikini', 'bottom', 'fit', 'replace', 'biker', 'spandex', 'swim', 'short', 'cover']]",3.0
"[['fit', 'bottom', 'sits', 'send']]",3.0
"[['flipflops', 'feel', 'stand'], ['walk', 'sandal', 'heel', 'shoe', 'heel', 'foot', 'land', 'inside', 'edge', 'sandal'], ['heel', 'hangover', 'edge', 'sandal', 'annoy'], ['left', 'foot', 'shoe', 'walk', 'foot', 'shoe', 'foot', 'walk'], ['shoe', 'narrow', 'strap', 'pull', 'sandal', 'alignment', 'walking'], ['return', 'flipflops'], ['guess', 'doesnt', 'not_pay', 'not_offer', 'not_choice', 'not_width', 'not_flipflops'], ['comfort', 'convenience'], ['convenient'], ['comfortable']]",3.0
"[['extremely', 'sensitive', 'foot', 'pain', 'super', 'picky', 'shoe'], ['people', 'love', 'soft', 'cushy', 'foot'], ['fit', 'love']]",3.0
"[['size', 'tight', 'return', 'feel']]",3.0
"[['style', 'perfect']]",3.0
"[['dozen', 'shirt', 'love'], ['shrink'], ['wash', 'cold', 'water', 'dry', 'wear'], ['black', 'receive', 'couple', 'week', 'ago', 'size', 'xlt', 'supposedly', 'extra', 'tall', 'tight'], ['pop', 'snap', 'relax', 'lean'], ['love', 'fit', 'cut', 'shirt', 'size', 'properly'], ['wrangler', 'outsource', 'manufacturing', 'asian', 'country'], ['shirt', 'properly', 'size', 'care', 'wear', 'iron'], ['grudging', 'star', 'sizing', 'shrinkage'], ['buyer', 'beware']]",3.0
"[['shirt', 'beware', 'dont', 'not_stiff'], ['wash'], ['fit', 'shirt', 'soft', 'comfortable', 'isnt']]",3.0
"[['wife', 'buy', 'panty']]",3.0
"[['buy', 'panty', 'mother'], ['happy'], ['soft', 'expect']]",3.0
"[['fit', 'comfort', 'fine', 'pair', 'waistband', 'elastic', 'start', 'ripple', 'deteriorate', 'washing'], ['disappoint']]",3.0
"[['cloth', 'thread', 'topquality']]",3.0
"[['love', 'white', 'boxer', 'cheap', 'effective', 'quality']]",3.0
"[['didnt', 'not_buy', 'not_amazon', 'not_directly', 'not_hanes', 'not_decade', 'not_disappoint', 'not_product'], ['cloth', 'count', 'thread', 'square', 'inch', 'feel', 'theyll', 'rip'], ['construct', 'single', 'stitch', 'leg', 'closure', 'impression', 'wearing'], ['shave', 'wear', 'spill', 'water'], ['white', 'partly', 'cotton', 'boxer', 'hanes', 'heavy', 'weight', 'cloth', 'promise', 'wear', 'major', 'disappointment']]",3.0
"[['wear', 'waist', 'thigh']]",3.0
"[['flap', 'short'], ['famous', '34gapless34', 'short', 'couple', 'ago', 'design', 'woman'], ['loosen', 'pant', 'urinal', 'combine', 'short', 'zipper', 'pant', 'loosen', 'drop', 'pant', 'bit'], ['wrong', 'designer', 'matter', 'cut', 'cost'], ['size', 'skimpy'], ['refuse', 'pay', 'pair', 'boxer']]",3.0
"[['cold', 'snap', 'pair', 'sock'], ['worth', 'price']]",3.0
[],3.0
"[['review', 'waist', 'size'], ['jean', 'didnt', 'not_fit'], ['return']]",3.0
"[['comfortable', 'fit', 'jean', 'pocket', 'encounter', 'pant'], ['odd'], ['wrangler']]",3.0
"[['nice', 'expect']]",3.0
"[['expect'], ['weight', 'fabric'], ['copper', 'rivet'], ['size'], ['european', 'waist', 'traditional', 'accustomed'], ['buy', 'week', 'article', 'picture', 'zoom', 'shin', 'sky', 'blue', 'rare', 'color'], ['surface', 'exterior', 'influence', 'neartoperfect', 'jean', 'underbid'], ['offer', 'picture'], ['brand', 'dark', 'dark', 'brand', 'unfavourable', 'deserve'], ['product', 'producer', 'hide', 'shiny', 'golden', 'brown', 'brand', 'darker', 'contrast', 'readable', 'wrangler'], ['stylepriceperformance', 'fair', 'class', 'europe'], ['shiny', 'sky', 'blue', 'unique', 'characteristic', 'picture']]",3.0
"[['unaware', 'cowboy', 'jean', 'fit'], ['stiff', 'farmer', 'rodeo', 'rider', 'wont', 'wear', 'fast']]",3.0
"[['buy', 'lasting', 'jean'], ['fit', 'finish', 'disturb', 'brass', 'rivet', 'serve', 'jean', 'industrial'], ['jean', 'fail', 'knee', 'pocket', 'rivet', 'cloth', 'fail', 'location', 'rivet'], ['infuriating', 'pocket'], ['grant', 'phone', 'jean', 'carry', 'phone', 'pocket', 'barely'], ['prefer', 'function', 'suspicious', 'wouldnt', 'cowboy', 'cut'], ['dont', 'not_intend', 'not_inveigh', 'not_cowboy', 'not_jean', 'not_survive', 'not_care', 'not_cut', 'not_silly']]",3.0
[],3.0
"[['skinny', 'guy', 'company', 'version', 'slim', 'fit', 'boot', 'cut'], ['size', 'lucky', 'levis', 'happy'], ['bargain', 'review', 'shot'], ['denim', 'thick', 'fabric'], ['kick', 'horse', 'difficult', 'move', 'smash', 'package', 'uncomfortably'], ['kid', 'peel', 'leg', 'whiz'], ['pocket', 'wife', 'tight', 'front'], ['manage', 'cram', 'wallet', 'luck'], ['cut', 'sits', 'character', 'cool', 'luke', 'shirt'], ['traditional', 'guess', 'youll', 'fashionable', 'hick', 'hill'], ['heck', 'button', 'doesnt', 'not_dig', 'not_belly', 'not_sit']]",3.0
"[['size'], ['wash', 'wife', 'shrink']]",3.0
"[['month', 'metal', 'piece', 'hold', 'belt', 'fall', 'buckle', 'pressure', 'apply'], ['short', 'pant'], ['spend']]",3.0
"[['robe', 'seethrough'], ['cold', 'month'], ['pretty', 'cut'], ['worth', 'price']]",3.0
"[['lingerie'], ['dont', 'not_cover', 'not_front', 'not_family'], ['34v34', 'cut', 'bra', 'slit', 'front', 'floor', 'bottom', 'bra'], ['chest', '34skirt34', 'sheer', 'underneath'], ['wear', 'pajama', 'sexy', 'bit', 'overpriced', 'limited'], ['ribcage', 'fit', 'nice', 'hourglass', 'figure', 'type', 'bottom', 'billow']]",3.0
"[['color', 'didnt', 'not_fit', 'not_loosely'], ['lose', 'cup', 'size', 'sleep', 'night', 'luck', 'robe', 'xl'], ['38bc', 'fitted', 'bosom', 'peignoir', 'empty', 'pocket'], ['bodice', 'material', 'stretchy', 'size', 'worry']]",3.0
"[['nice', 'robe', 'size', 'button']]",3.0
"[['cute', 'dont', 'not_stay', 'not_babys', 'not_foot'], ['elastic', 'ankle'], ['wouldnt'], ['total', 'pain', 'neck', 'hike', 'fall']]",3.0
"[['cute', 'durable', 'foot', 'skinny', 'sock']]",3.0
"[['pair', 'lap', 'week'], ['buy', 'black', 'gradually', 'fade', 'brown'], ['dont', 'not_fast', 'not_navy', 'not_fade'], ['update', 'navy', 'fade', 'brown', 'faster', 'black'], ['fabric', 'didnt', 'not_hold', 'not_black', 'not_reduce', 'not_rating', 'not_star'], ['finally', 'rip', 'reasonable', 'month', 'black']]",3.0
"[['regular', 'swimmer', 'week'], ['cool', 'cut', 'thigh'], ['month', 'fall', 'careful', 'maintenance', 'stretch', 'pull', 'rinse', 'throughly', 'fresh', 'water', 'chlorinated', 'pool']]",3.0
"[['swim', 'suit', 'uncomfortable'], ['nice', 'tight', 'leg'], ['muscular', 'leg', 'bike'], ['return']]",3.0
"[['nice', 'material', 'quality'], ['fit', 'perfect', 'leave', 'gap', 'thedelicate', 'male']]",3.0
"[['buy', 'watch', 'month', 'ago', 'worn', 'shower', 'sun'], ['color', 'stay', 'bright', 'watch', 'perfectly', 'compliment', 'cheerfulness', 'design'], ['month', 'ago', 'plastic', 'coating', 'band', 'start', 'bubble', 'peel', 'expose', 'stripey', 'color', 'layer', 'beneath', 'pretty', 'shoddy', 'band', 'hasnt', 'stand', 'wear']]",3.0
"[['dress', 'fabric', 'cool', 'glove', 'match']]",3.0
"[['coral', 'dress', 'pink'], ['shin', 'alter'], ['return'], ['material', 'nice', 'fit']]",3.0
"[['base', 'review', 'dress'], ['certaintly'], ['5x', 'bridesmaid'], ['correct', 'size', 'base', 'measurement', 'size', 'chart', 'list', 'picture'], ['girl', 'dress', 'drop', 'straight'], ['luckily', 'girl', 'dress'], ['recommend', 'ltleast', 'size', 'base', 'size', 'chart'], ['dress', 'quality', 'satin', 'removable', 'strap', 'shawl', 'nice', 'addition']]",3.0
"[['dress'], ['retro', 'hotness', 'perfect', 'dinner', 'party'], ['arrive', 'worn'], ['bust', 'portion', '36c', 'reverse', 'dress', 'waist', 'tight', 'size'], ['strapless', 'dress', 'selfconcious', 'loose', 'bust'], ['deal', 'strap']]",3.0
"[['person'], ['size', 'size']]",3.0
"[['clasp', 'ofter', 'slip']]",3.0
"[['husband', 'bracelet'], ['easy', 'plastic', 'awhile', 'clip'], ['cheap', 'plastic'], ['buy', 'metal', 'bracelet', 'buddy']]",3.0
"[['standard', 'issue', 'slack'], ['winter', 'heavy', 'fabric'], ['izod', 'fine']]",3.0
"[['shirt', 'halloween'], ['extra'], ['material', 'fine'], ['average', 'tee'], ['dont', 'not_tee', 'not_feel', 'not_weird', 'not_wear']]",3.0
"[['orange', 'shade', 'bright', 'yellow'], ['dont', 'not_fitting', 'not_material']]",3.0
"[['citizen', 'classic', 'solarpowered', 'ecodrive', 'watch', 'bad', 'distinction', 'class'], ['couple', 'sad', 'mess', 'citizen', 'people', 'fine', 'watch', 'brand', 'michael', 'kor', 'guess', 'quality', 'lose', 'quantity'], ['citizen', 'drive'], ['collection', 'hasnt', 'deliver'], ['watch', 'classic', 'style', 'design'], ['classic', 'citizen', 'ecodrive', 'calibre', 'contemporary', 'classy', 'watch'], ['disadvantage'], ['perpetual', 'movement', 'bit', 'setup', 'complicated'], ['god', 'illumination', 'easy', 'calendar'], ['buy', 'citizen', 'easy', 'setup']]",3.0
"[['purchase', 'pair', 'black', 'pair', 'blue'], ['wash', 'fade', 'bit', 'color', 'alike'], ['determine', 'black', 'blue'], ['wash', 'differentiate'], ['bright', 'difference'], ['sock', 'nice', 'hold'], ['nice', 'color', 'fit']]",3.0
"[['muscle', 'shirt', 'standard', 'undershirt'], ['chief', 'tuck', 'pant'], ['fairly', 'tall', 'torso', 'shirt', 'belly', 'button'], ['tuck'], ['badmouth', 'quality']]",3.0
"[['fit', 'expect', 'fit'], ['material', 'quality'], ['gym', 'weak', 'material', 'hold', 'wash']]",3.0
"[['camisa', 'agradable', 'bastante', 'confortable'], ['respecto', 'precio', 'calidad', 'pues', 'parece', 'excelente', 'opcioacuten', 'comparado', 'otras']]",3.0
"[['pretty', 'thick', 'bit'], ['disappoint', 'thick', 'expect']]",3.0
[],3.0
"[['shirt', 'arrive', 'color', 'armhole'], ['cut', 'expect'], ['chest', 'tight', 'belly'], ['weight'], ['wear']]",3.0
"[['tshirt', 'expect', 'arm'], ['arm', 'elbow'], ['purchase', 'russell', 'athletic', 'tshirts', 'sleeveless', 'standard', 'fit', 'expect']]",3.0
"[['warn', 'people', 'check', 'fine', 'print', 'notice', 'black', 'heather', 'cotton', 'polyester', 'mix'], ['scratchy', 'expect', 'fit', 'fine'], ['polyester', 'mix', 'shirt', 'soft', 'disappointed', 'feel'], ['buy', 'performance', 'russell', 'athletic', 'sleeveless', 'tee']]",3.0
